,0
2141,23.683
2142,21.238
2143,23.54
2144,26.828
2145,26.14
2146,22.829
2147,23.139
2148,23.61
2149,22.005
2150,30.252
2151,22.989
2152,22.427
2153,26.402
2154,24.072
2155,24.358
2156,21.635
2157,24.331
2158,23.518
2159,21.028
2160,24.492
2161,23.522
2162,23.968
2163,23.561
2164,23.036
2165,25.809
2166,23.661
2167,23.484
2168,22.098
2169,24.775
2170,26.934
2171,25.168
2172,23.98
2173,12.022
2174,23.486
2175,25.754
2176,20.447
2177,15.854
2178,27.075
2179,22.458
2180,23.271
2181,22.548
2182,17.641
2183,24.3
2184,20.878
2185,24.663
2186,21.986
2187,26.474
2188,20.958
2189,20.567
2190,23.737
2191,22.913
2192,25.625
2193,25.178
2194,24.6
2195,28.492
2196,25.199
2197,25.276
2198,24.389
2199,22.958
2200,25.093
2201,26.094
2202,24.046
2203,26.524
2204,25.461
2205,19.329
2206,26.112
2207,24.778
2208,23.806
2209,23.71
2210,21.449
2211,22.623
2212,23.204
2213,23.744
2214,22.278
2215,23.407
2216,23.386
2217,29.479
2218,36.008
2219,21.589
2220,29.327
2221,25.58
2222,25.031
2223,24.647
2224,25.339
2225,24.504
2226,24.168
2227,30.296
2228,24.858
2229,23.243
2230,23.608
2231,23.298
2232,28.661
2233,26.626
2234,23.384
2235,17.255
2236,21.132
2237,27.63
2238,20.438
2239,25.481
2240,22.42
2241,27.47
2242,22.099
2243,23.62
2244,33.246
2245,23.78
2246,24.65
2247,22.73
2248,21.875
2249,24.444
2250,22.859
2251,22.579
2252,27.778
2253,22.608
2254,22.013
2255,28.63
2256,31.375
2257,31.737
2258,29.836
2259,24.514
2260,30.414
2261,23.421
2262,21.23
2263,25.665
2264,22.823
2265,24.616
2266,22.064
2267,22.41
2268,24.904
2269,27.577
2270,23.344
2271,26.307
2272,24.435
2273,23.783
2274,25.749
2275,24.894
2276,30.435
2277,23.482
2278,22.625
2279,23.43
2280,26.84
2281,25.184
2282,22.804
2283,22.909
2284,26.07
2285,23.13
2286,24.895
2287,23.378
2288,25.004
2289,24.625
2290,24.599
2291,23.115
2292,22.315
2293,23.384
2294,24.221
2295,22.116
2296,23.782
2297,23.844
2298,22.93
2299,22.092
2300,25.155
2301,24.735
2302,23.502
2303,22.419
2304,22.715
2305,24.79
2306,24.334
2307,22.757
2308,23.261
2309,22.273
2310,21.501
2311,16.92
2312,21.964
2313,22.342
2314,26.575
2315,22.677
2316,21.52
2317,26.326
2318,22.564
2319,23.908
2320,23.105
2321,25.539
2322,21.172
2323,22.998
2324,23.951
2325,17.94
2326,23.129
2327,23.465
2328,22.764
2329,20.235
2330,17.902
2331,24.942
2332,22.968
2333,23.08
2334,22.803
2335,24.073
2336,32.581
2337,21.455
2338,26.419
2339,27.376
2340,21.242
2341,23.042
2342,24.138
2343,28.473
2344,23.588
2345,29.982
2346,25.893
2347,25.871
2348,23.701
2349,22.45
2350,22.564
2351,21.625
2352,23.382
2353,25.239
2354,23.484
2355,24.256
2356,26.839
2357,29.49
2358,23.044
2359,23.816
2360,23.206
2361,25.392
2362,23.614
2363,23.406
2364,29.328
2365,29.105
2366,24.347
2367,26.761
2368,16.207
2369,19.621
2370,12.924
2371,15.813
2372,24.032
2373,24.582
2374,23.357
2375,38.599
2376,23.299
2377,23.355
2378,26.352
2379,23.027
2380,24.092
2381,11.855
2382,12.64
2383,23.84
2384,20.342
2385,20.904
2386,22.942
2387,17.942
2388,12.807
2389,12.442
2390,12.77
2391,14.206
2392,16.57
2393,13.63
2394,15.698
2395,13.718
2396,12.521
2397,25.067
2398,14.861
2399,13.399
2400,20.926
2401,18.33
2402,11.712
2403,15.934
2404,12.995
2405,17.393
2406,13.618
2407,15.644
2408,16.37
2409,12.68
2410,12.251
2411,12.378
2412,12.768
2413,15.258
2414,14.436
2415,12.513
2416,12.356
2417,17.46
2418,15.088
2419,12.395
2420,14.132
2421,13.928
2422,12.958
2423,12.59
2424,14.49
2425,12.72
2426,15.883
2427,14.639
2428,13.08
2429,14.153
2430,15.375
2431,14.82
2432,19.341
2433,14.768
2434,15.138
2435,15.277
2436,15.293
2437,16.585
2438,15.521
2439,16.225
2440,14.149
2441,12.13
2442,25.524
2443,24.009
2444,25.776
2445,23.778
2446,22.744
2447,23.726
2448,23.439
2449,24.994
2450,20.58
2451,24.527
2452,22.385
2453,24.534
2454,23.134
2455,23.142
2456,22.065
2457,22.856
2458,22.577
2459,25.239
2460,23.128
2461,22.656
2462,22.537
2463,22.956
2464,22.424
2465,31.42
2466,22.235
2467,23.243
2468,25.779
2469,23.033
2470,21.679
2471,22.401
2472,22.016
2473,22.367
2474,21.151
2475,22.834
2476,22.584
2477,22.325
2478,39.86
2479,22.471
2480,23.896
2481,23.709
2482,22.95
2483,22.515
2484,19.983
2485,18.68
2486,24.235
2487,22.787
2488,22.31
2489,22.33
2490,25.958
2491,21.744
2492,22.424
2493,21.445
2494,22.628
2495,25.669
2496,21.464
2497,23.154
2498,24.447
2499,21.975
2500,24.069
2501,23.451
2502,23.631
2503,23.722
2504,23.159
2505,22.574
2506,25.367
2507,23.881
2508,25.105
2509,23.149
2510,23.649
2511,23.077
2512,23.496
2513,23.491
2514,27.526
2515,31.043
2516,23.698
2517,25.832
2518,27.875
2519,23.304
2520,25.093
2521,24.721
2522,22.83
2523,22.832
2524,22.28
2525,30.569
2526,30.228
2527,24.392
2528,23.808
2529,23.831
2530,23.971
2531,25.067
2532,24.621
2533,22.238
2534,23.19
2535,22.861
2536,22.061
2537,23.834
2538,24.867
2539,22.694
2540,23.239
2541,23.911
2542,24.044
2543,15.896
2544,21.558
2545,22.591
2546,25.511
2547,22.521
2548,23.807
2549,24.033
2550,24.367
2551,26.85
2552,21.837
2553,22.893
2554,23.573
2555,33.523
2556,42.189
2557,28.116
2558,22.804
2559,21.866
2560,21.362
2561,23.97
2562,24.603
2563,25.862
2564,31.103
2565,20.999
2566,25.361
2567,22.908
2568,23.312
2569,27.433
2570,22.983
2571,22.908
2572,23.486
2573,32.269
2574,17.651
2575,25.858
2576,24.826
2577,28.42
2578,28.222
2579,24.116
2580,23.911
2581,24.584
2582,24.338
2583,27.947
2584,22.189
2585,22.824
2586,24.299
2587,20.828
2588,24.56
2589,26.131
2590,25.718
2591,21.698
2592,23.167
2593,24.4
2594,24.362
2595,23.015
2596,24.167
2597,28.356
2598,23.216
2599,23.864
2600,20.979
2601,22.254
2602,22.802
2603,20.73
2604,21.39
2605,24.236
2606,31.579
2607,11.134
2608,18.792
2609,24.073
2610,11.696
2611,24.005
2612,22.76
2613,24.416
2614,23.3
2615,24.855
2616,20.225
2617,30.084
2618,22.724
2619,21.617
2620,23.392
2621,22.798
2622,24.284
2623,23.287
2624,23.903
2625,22.819
2626,22.58
2627,24.149
2628,21.588
2629,22.963
2630,23.295
2631,23.29
2632,27.146
2633,23.323
2634,21.648
2635,21.217
2636,28.162
2637,22.062
2638,23.943
2639,21.409
2640,23.514
2641,22.261
2642,23.457
2643,25.061
2644,28.516
2645,22.721
2646,28.231
2647,28.967
2648,27.175
2649,23.468
2650,24.91
2651,22.766
2652,26.239
2653,26.407
2654,23.489
2655,23.556
2656,26.205
2657,22.852
2658,23.938
2659,35.724
2660,30.387
2661,23.434
2662,36.914
2663,26.613
2664,24.519
2665,29.687
2666,25.931
2667,25.634
2668,28.485
2669,27.408
2670,25.709
2671,21.646
2672,26.504
2673,24.286
2674,22.005
2675,23.913
2676,23.1
2677,27.517
2678,28.609
2679,25.715
2680,30.997
2681,22.973
2682,35.762
2683,20.441
2684,44.087
2685,23.784
2686,25.172
2687,33.85
2688,27.674
2689,37.276
2690,25.865
2691,28.148
2692,27.375
2693,23.189
2694,25.914
2695,23.655
2696,29.711
2697,27.638
2698,27.571
2699,22.522
2700,25.022
2701,22.891
2702,24.841
2703,16.739
2704,24.303
2705,23.7
2706,32.23
2707,23.573
2708,28.057
2709,29.334
2710,23.891
2711,19.675
2712,28.545
2713,24.618
2714,23.748
2715,24.374
2716,23.387
2717,21.874
2718,21.505
2719,23.42
2720,22.4
2721,22.029
2722,23.207
2723,23.122
2724,23.536
2725,22.446
2726,24.12
2727,24.43
2728,20.293
2729,23.275
2730,28.148
2731,21.327
2732,22.456
2733,21.781
2734,23.923
2735,20.406
2736,24.076
2737,22.688
2738,24.753
2739,21.836
2740,20.279
2741,22.714
2742,26.188
2743,27.5
2744,28.016
2745,27.156
2746,20.664
2747,24.553
2748,21.03
2749,22.694
2750,31.1
2751,20.759
2752,28.022
2753,27.135
2754,26.736
2755,22.569
2756,21.921
2757,26.407
2758,23.599
2759,22.454
2760,22.776
2761,21.981
2762,22.813
2763,21.812
2764,23.552
2765,23.585
2766,24.382
2767,24.719
2768,23.518
2769,40.251
2770,25.7
2771,25.929
2772,21.082
2773,26.407
2774,22.318
2775,27.283
2776,22.747
2777,35.569
2778,37.28
2779,22.206
2780,23.319
2781,26.307
2782,24.603
2783,23.931
2784,26.811
2785,27.701
2786,29.683
2787,24.19
2788,24.883
2789,22.118
2790,24.607
2791,23.643
2792,43.274
2793,40.841
2794,26.999
2795,25.295
2796,20.713
2797,22.401
2798,25.879
2799,24.284
2800,25.212
2801,28.347
2802,23.596
2803,34.917
2804,23.458
2805,12.391
2806,33.943
2807,129.49
2808,17.635
2809,24.591
2810,23.777
2811,22.615
2812,29.609
2813,24.709
2814,25.49
2815,77.037
2816,22.775
2817,24.712
2818,26.11
2819,23.192
2820,22.023
2821,23.666
2822,30.95
2823,30.39
2824,24.012
2825,29.843
2826,22.945
2827,26.791
2828,22.946
2829,27.15
2830,25.354
2831,25.503
2832,25.185
2833,23.284
2834,24.076
2835,23.145
2836,22.719
2837,23.011
2838,22.497
2839,31.771
2840,24.943
2841,25.213
2842,25.021
2843,22.176
2844,25.958
2845,25.279
2846,25.643
2847,23.769
2848,23.504
2849,23.184
2850,23.247
2851,24.627
2852,24.357
2853,24.594
2854,24.359
2855,25.447
2856,26.583
2857,23.26
2858,24.074
2859,27.405
2860,23.575
2861,22.238
2862,30.902
2863,23.813
2864,24.456
2865,22.808
2866,26.896
2867,28.098
2868,25.536
2869,22.963
2870,24.62
2871,22.941
2872,25.638
2873,24.037
2874,21.447
2875,22.51
2876,22.419
2877,22.72
2878,26.554
2879,27.819
2880,22.78
2881,23.092
2882,24.992
2883,23.083
2884,23.973
2885,23.083
2886,22.968
2887,23.791
2888,25.179
2889,24.932
2890,22.531
2891,26.162
2892,24.446
2893,24.497
2894,22.162
2895,23.462
2896,22.999
2897,29.312
2898,26.041
2899,24.595
2900,27.647
2901,29.423
2902,22.788
2903,23.015
2904,25.984
2905,24.5
2906,25.422
2907,27.046
2908,23.294
2909,24.342
2910,24.832
2911,28.221
2912,24.991
2913,23.085
2914,27.804
2915,24.292
2916,23.257
2917,21.759
2918,23.96
2919,21.54
2920,22.298
2921,20.583
2922,25.811
2923,24.047
2924,38.339
2925,23.873
2926,24.515
2927,23.491
2928,23.348
2929,22.764
2930,22.745
2931,26.122
2932,24.202
2933,22.443
2934,23.476
2935,24.343
2936,18.983
2937,22.225
2938,17.847
2939,16.726
2940,17.532
2941,25.219
2942,23.493
2943,24.012
2944,38.402
2945,26.321
2946,27.234
2947,26.094
2948,43.701
2949,16.204
2950,22.656
2951,25.961
2952,23.899
2953,23.899
2954,35.108
2955,59.545
